county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Huron,"Port Austin Township, Precinct 1",Straight Party,,GRN,Green,2,,,,
Huron,"Rubicon Township, Precinct 1",Straight Party,,GRN,Green,2,,,,
Huron,"Sand Beach Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Sebewaing Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Sheridan Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Sherman Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Sigel Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Verona Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,"Winsor Township, Precinct 1",Straight Party,,GRN,Green,0,,,,
Huron,Delaware Township (Sanilac County),Straight Party,,GRN,Green,0,,,,
Huron,Multi-precinct Collection,Straight Party,,GRN,Green,0,,,,
Huron,"City of Bad Axe, Precinct 1",Straight Party,,WCP,Working Class,4,,,,
Huron,"City of Caseville, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"City of Harbor Beach, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"Bingham Township, Precinct 1",Straight Party,,WCP,Working Class,9,,,,
Huron,"Bloomfield Township, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"Brookfield Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Caseville Township, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"Chandler Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Colfax Township, Precinct 1",Straight Party,,WCP,Working Class,2,,,,
Huron,"Dwight Township, Precinct 1",Straight Party,,WCP,Working Class,3,,,,
Huron,"Fairhaven Township, Precinct 1",Straight Party,,WCP,Working Class,1,,,,
Huron,"Gore Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Grant Township, Precinct 1",Straight Party,,WCP,Working Class,0,,,,
Huron,"Hume Township, Precinct 1",Straight Party,,WCP,Working Class,3,,,,
