county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Columbia,CATAWISSA BOROUGH,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,DEM,Bob Casey Jr.,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,REP,Dave McCormick,1,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,LIB,John Thomas,1,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,GRN,Leila Hazou,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,CST,Marty Selker,0,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,DEM,Bob Casey Jr.,173,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,REP,Dave McCormick,460,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,LIB,John Thomas,7,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,GRN,Leila Hazou,1,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,CST,Marty Selker,4,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,DEM,Bob Casey Jr.,103,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,REP,Dave McCormick,245,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,LIB,John Thomas,5,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,CST,Marty Selker,5,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,DEM,Bob Casey Jr.,210,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,REP,Dave McCormick,652,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,LIB,John Thomas,13,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,GRN,Leila Hazou,6,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,CST,Marty Selker,4,,,,
Columbia,FRANKLIN TWP,U.S. Senate,,DEM,Bob Casey Jr.,95,,,,
