county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Adams,Hamiltonban,President,,LIB,Chase Oliver,7,6,,1,0
Adams,Hamiltonban,President,,GRN,Jill Stein,3,3,,0,0
Adams,Hamiltonban,President,,,Overvotes,1,0,,1,0
Adams,Hamiltonban,President,,,Undervotes,3,2,,1,0
Adams,Hamiltonban,President,,,Write-ins,1,0,,1,0
Adams,Highland,President,,DEM,Kamala Harris,200,109,,90,1
Adams,Highland,President,,REP,Donald Trump,468,382,,85,1
Adams,Highland,President,,LIB,Chase Oliver,2,1,,1,0
Adams,Highland,President,,GRN,Jill Stein,1,0,,1,0
Adams,Highland,President,,,Overvotes,0,0,,0,0
Adams,Highland,President,,,Undervotes,2,2,,0,0
Adams,Highland,President,,,Write-ins,2,0,,2,0
Adams,Huntington,President,,DEM,Kamala Harris,279,159,,119,1
Adams,Huntington,President,,REP,Donald Trump,1077,911,,165,1
Adams,Huntington,President,,LIB,Chase Oliver,2,1,,1,0
Adams,Huntington,President,,GRN,Jill Stein,5,3,,2,0
Adams,Huntington,President,,,Overvotes,0,0,,0,0
Adams,Huntington,President,,,Undervotes,3,1,,2,0
Adams,Huntington,President,,,Write-ins,5,4,,1,0
Adams,Latimore,President,,DEM,Kamala Harris,468,246,,220,2
Adams,Latimore,President,,REP,Donald Trump,1192,912,,275,5
Adams,Latimore,President,,LIB,Chase Oliver,9,7,,2,0
Adams,Latimore,President,,GRN,Jill Stein,7,4,,3,0
Adams,Latimore,President,,,Overvotes,1,0,,1,0
Adams,Latimore,President,,,Undervotes,2,1,,1,0
Adams,Latimore,President,,,Write-ins,15,7,,8,0
Adams,Liberty,President,,DEM,Kamala Harris,242,156,,86,0
Adams,Liberty,President,,REP,Donald Trump,663,550,,112,1
Adams,Liberty,President,,LIB,Chase Oliver,7,6,,1,0
Adams,Liberty,President,,GRN,Jill Stein,3,3,,0,0
Adams,Liberty,President,,,Overvotes,0,0,,0,0
Adams,Liberty,President,,,Undervotes,2,0,,2,0
Adams,Liberty,President,,,Write-ins,0,0,,0,0
Adams,Littlestown 1,President,,DEM,Kamala Harris,284,184,,99,1
Adams,Littlestown 1,President,,REP,Donald Trump,868,712,,152,4
Adams,Littlestown 1,President,,LIB,Chase Oliver,10,8,,2,0
Adams,Littlestown 1,President,,GRN,Jill Stein,4,2,,2,0
Adams,Littlestown 1,President,,,Overvotes,1,1,,0,0
Adams,Littlestown 1,President,,,Undervotes,1,0,,1,0
Adams,Littlestown 1,President,,,Write-ins,2,2,,0,0
Adams,Littlestown 2,President,,DEM,Kamala Harris,404,226,,175,3
Adams,Littlestown 2,President,,REP,Donald Trump,968,723,,239,6
Adams,Littlestown 2,President,,LIB,Chase Oliver,11,8,,3,0
Adams,Littlestown 2,President,,GRN,Jill Stein,3,2,,1,0
Adams,Littlestown 2,President,,,Overvotes,1,0,,1,0
Adams,Littlestown 2,President,,,Undervotes,2,0,,2,0
Adams,Littlestown 2,President,,,Write-ins,7,3,,4,0
Adams,McSherrystown 1,President,,DEM,Kamala Harris,285,181,,102,2
Adams,McSherrystown 1,President,,REP,Donald Trump,525,420,,98,7
Adams,McSherrystown 1,President,,LIB,Chase Oliver,5,3,,2,0
Adams,McSherrystown 1,President,,GRN,Jill Stein,4,4,,0,0
Adams,McSherrystown 1,President,,,Overvotes,0,0,,0,0
Adams,McSherrystown 1,President,,,Undervotes,5,3,,2,0
Adams,McSherrystown 1,President,,,Write-ins,0,0,,0,0
Adams,McSherrystown 2,President,,DEM,Kamala Harris,190,107,,82,1
Adams,McSherrystown 2,President,,REP,Donald Trump,391,328,,63,0
Adams,McSherrystown 2,President,,LIB,Chase Oliver,5,5,,0,0
Adams,McSherrystown 2,President,,GRN,Jill Stein,0,0,,0,0
Adams,McSherrystown 2,President,,,Overvotes,0,0,,0,0
Adams,McSherrystown 2,President,,,Undervotes,2,2,,0,0
Adams,McSherrystown 2,President,,,Write-ins,1,1,,0,0
Adams,Menallen,President,,DEM,Kamala Harris,523,257,,261,5
Adams,Menallen,President,,REP,Donald Trump,1453,1182,,269,2
Adams,Menallen,President,,LIB,Chase Oliver,9,7,,2,0
Adams,Menallen,President,,GRN,Jill Stein,2,1,,1,0
Adams,Menallen,President,,,Overvotes,0,0,,0,0
Adams,Menallen,President,,,Undervotes,5,1,,4,0
Adams,Menallen,President,,,Write-ins,7,3,,4,0
Adams,Mt Joy 1,President,,DEM,Kamala Harris,459,203,,253,3
Adams,Mt Joy 1,President,,REP,Donald Trump,710,482,,227,1
Adams,Mt Joy 1,President,,LIB,Chase Oliver,9,6,,3,0
Adams,Mt Joy 1,President,,GRN,Jill Stein,11,4,,6,1
Adams,Mt Joy 1,President,,,Overvotes,1,1,,0,0
Adams,Mt Joy 1,President,,,Undervotes,2,2,,0,0
Adams,Mt Joy 1,President,,,Write-ins,2,0,,2,0
Adams,Mt Joy 2,President,,DEM,Kamala Harris,423,186,,237,0
Adams,Mt Joy 2,President,,REP,Donald Trump,925,633,,290,2
Adams,Mt Joy 2,President,,LIB,Chase Oliver,7,6,,1,0
Adams,Mt Joy 2,President,,GRN,Jill Stein,4,3,,1,0
Adams,Mt Joy 2,President,,,Overvotes,0,0,,0,0
Adams,Mt Joy 2,President,,,Undervotes,1,0,,1,0
Adams,Mt Joy 2,President,,,Write-ins,10,7,,3,0
Adams,Mt Pleasant 1,President,,DEM,Kamala Harris,477,178,,298,1
Adams,Mt Pleasant 1,President,,REP,Donald Trump,1123,757,,361,5
Adams,Mt Pleasant 1,President,,LIB,Chase Oliver,14,7,,7,0
Adams,Mt Pleasant 1,President,,GRN,Jill Stein,7,3,,4,0
Adams,Mt Pleasant 1,President,,,Overvotes,0,0,,0,0
Adams,Mt Pleasant 1,President,,,Undervotes,1,1,,0,0
Adams,Mt Pleasant 1,President,,,Write-ins,6,2,,4,0
Adams,Mt Pleasant 2,President,,DEM,Kamala Harris,231,141,,89,1
Adams,Mt Pleasant 2,President,,REP,Donald Trump,724,559,,163,2
Adams,Mt Pleasant 2,President,,LIB,Chase Oliver,8,5,,3,0
Adams,Mt Pleasant 2,President,,GRN,Jill Stein,3,1,,2,0
Adams,Mt Pleasant 2,President,,,Overvotes,0,0,,0,0
Adams,Mt Pleasant 2,President,,,Undervotes,7,5,,2,0
Adams,Mt Pleasant 2,President,,,Write-ins,2,2,,0,0
Adams,New Oxford,President,,DEM,Kamala Harris,308,207,,99,2
Adams,New Oxford,President,,REP,Donald Trump,507,436,,67,4
Adams,New Oxford,President,,LIB,Chase Oliver,4,4,,0,0
Adams,New Oxford,President,,GRN,Jill Stein,5,2,,3,0
Adams,New Oxford,President,,,Overvotes,0,0,,0,0
Adams,New Oxford,President,,,Undervotes,0,0,,0,0
Adams,New Oxford,President,,,Write-ins,5,5,,0,0
Adams,Oxford 1,President,,DEM,Kamala Harris,576,302,,269,5
Adams,Oxford 1,President,,REP,Donald Trump,1239,885,,348,6
Adams,Oxford 1,President,,LIB,Chase Oliver,2,2,,0,0
Adams,Oxford 1,President,,GRN,Jill Stein,6,2,,4,0
Adams,Oxford 1,President,,,Overvotes,1,0,,1,0
Adams,Oxford 1,President,,,Undervotes,1,1,,0,0
Adams,Oxford 1,President,,,Write-ins,3,2,,1,0
Adams,Oxford 2,President,,DEM,Kamala Harris,648,232,,414,2
Adams,Oxford 2,President,,REP,Donald Trump,1055,686,,364,5
Adams,Oxford 2,President,,LIB,Chase Oliver,7,3,,4,0
Adams,Oxford 2,President,,GRN,Jill Stein,13,7,,6,0
Adams,Oxford 2,President,,,Overvotes,1,0,,1,0
