county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Calaveras,550,U.S. House,4,,Undervotes,38,9,,29,0
Calaveras,550,U.S. House,4,,Overvotes,2,1,,1,0
Calaveras,550,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,560,U.S. House,4,DEM,Brynne Kennedy,320,17,,303,0
Calaveras,560,U.S. House,4,REP,Tom McClintock,671,113,,557,1
Calaveras,560,U.S. House,4,,Undervotes,33,10,,22,1
Calaveras,560,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,560,U.S. House,4,,Write-ins,0,0,,0,0
Calaveras,570,U.S. House,4,DEM,Brynne Kennedy,320,23,,297,0
Calaveras,570,U.S. House,4,REP,Tom McClintock,700,146,,551,3
Calaveras,570,U.S. House,4,,Undervotes,17,2,,15,0
Calaveras,570,U.S. House,4,,Overvotes,0,0,,0,0
Calaveras,570,U.S. House,4,,Write-ins,0,0,,0,0
