county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Missaukee,McBain,U.S. Senate,,REP,Mike Rogers,219,,,,
Missaukee,McBain,U.S. Senate,,LIB,Joseph Solis-Mullen,2,,,,
Missaukee,McBain,U.S. Senate,,UST,Dave Stein,3,,,,
Missaukee,McBain,U.S. Senate,,GRN,Douglas Marsh,1,,,,
Missaukee,McBain,U.S. Senate,,NLP,Doug Dern,2,,,,
Missaukee,EV PCT 1,U.S. Senate,,DEM,Elissa Slotkin,266,,,,
Missaukee,EV PCT 1,U.S. Senate,,REP,Mike Rogers,1347,,,,
Missaukee,EV PCT 1,U.S. Senate,,LIB,Joseph Solis-Mullen,11,,,,
Missaukee,EV PCT 1,U.S. Senate,,UST,Dave Stein,7,,,,
Missaukee,EV PCT 1,U.S. Senate,,GRN,Douglas Marsh,2,,,,
Missaukee,EV PCT 1,U.S. Senate,,NLP,Doug Dern,2,,,,
