county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Bay,City of Bay City Ward 5 Precinct 1,U.S. House,8,WCP,Kathy Goodwin,38,23,7,8,
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,905,331,128,446,
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,REP,Paul Junge,682,348,156,178,
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,LIB,Steve Barcelo,36,24,3,9,
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,UST,James Little,17,11,2,4,
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,GRN,Jim Casha,11,8,1,2,
Bay,City of Bay City Ward 6 Precinct 1,U.S. House,8,WCP,Kathy Goodwin,42,16,7,19,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,988,308,206,474,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,REP,Paul Junge,725,342,243,140,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,LIB,Steve Barcelo,33,19,8,6,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,UST,James Little,14,5,4,5,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,GRN,Jim Casha,7,5,0,2,
Bay,City of Bay City Ward 7 Precinct 1,U.S. House,8,WCP,Kathy Goodwin,42,24,9,9,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,920,304,175,441,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,REP,Paul Junge,768,390,241,137,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,LIB,Steve Barcelo,25,14,6,5,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,UST,James Little,8,3,1,4,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,GRN,Jim Casha,2,0,0,2,
Bay,City of Bay City Ward 8 Precinct 1,U.S. House,8,WCP,Kathy Goodwin,38,22,6,10,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,969,316,164,489,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,REP,Paul Junge,807,421,187,199,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,LIB,Steve Barcelo,22,11,5,6,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,UST,James Little,12,4,1,7,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,GRN,Jim Casha,8,2,1,5,
Bay,City of Bay City Ward 9 Precinct 1,U.S. House,8,WCP,Kathy Goodwin,50,33,5,12,
Bay,City of Essexville Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,628,256,68,304,
